gvkey,iid,datadate,tic,ajexdi,prccd
011259,01,19910503,WMT,4.0000,41.3750
011259,01,19910506,WMT,4.0000,41.1250
011259,01,19910507,WMT,4.0000,40.7500
011259,01,19910508,WMT,4.0000,40.0000
011259,01,19910509,WMT,4.0000,42.0000
011259,01,19910510,WMT,4.0000,40.0000
011259,01,19910513,WMT,4.0000,40.8750
011259,01,19910514,WMT,4.0000,40.5000
011259,01,19910515,WMT,4.0000,40.5000
011259,01,19910516,WMT,4.0000,40.8750
011259,01,19910517,WMT,4.0000,40.6250
011259,01,19910520,WMT,4.0000,40.3750
011259,01,19910521,WMT,4.0000,41.3750
011259,01,19910522,WMT,4.0000,41.6250
011259,01,19910523,WMT,4.0000,40.7500
011259,01,19910524,WMT,4.0000,41.3750
011259,01,19910528,WMT,4.0000,42.1250
011259,01,19910529,WMT,4.0000,41.5000
011259,01,19910530,WMT,4.0000,42.2500
011259,01,19910531,WMT,4.0000,42.8750
011259,01,19910603,WMT,4.0000,42.2500
011259,01,19910604,WMT,4.0000,42.0000
011259,01,19910605,WMT,4.0000,41.3750
011259,01,19910606,WMT,4.0000,41.8750
011259,01,19910607,WMT,4.0000,41.6250
011259,01,19910610,WMT,4.0000,42.1250
011259,01,19910611,WMT,4.0000,43.1250
011259,01,19910612,WMT,4.0000,42.5000
011259,01,19910613,WMT,4.0000,42.5000
011259,01,19910614,WMT,4.0000,43.3750
011259,01,19910617,WMT,4.0000,42.7500
011259,01,19910618,WMT,4.0000,42.5000
011259,01,19910619,WMT,4.0000,42.3750
011259,01,19910620,WMT,4.0000,43.0000
011259,01,19910621,WMT,4.0000,43.3750
011259,01,19910624,WMT,4.0000,42.2500
011259,01,19910625,WMT,4.0000,42.2500
011259,01,19910626,WMT,4.0000,43.3750
011259,01,19910627,WMT,4.0000,43.3750
011259,01,19910628,WMT,4.0000,42.7500
011259,01,19910701,WMT,4.0000,43.6250
011259,01,19910702,WMT,4.0000,43.6250
011259,01,19910703,WMT,4.0000,43.3750
011259,01,19910705,WMT,4.0000,43.7500
011259,01,19910708,WMT,4.0000,45.2500
011259,01,19910709,WMT,4.0000,44.6250
011259,01,19910710,WMT,4.0000,44.6250
011259,01,19910711,WMT,4.0000,45.7500
011259,01,19910712,WMT,4.0000,46.5000
011259,01,19910715,WMT,4.0000,47.1250
011259,01,19910716,WMT,4.0000,46.7500
011259,01,19910717,WMT,4.0000,46.3750
011259,01,19910718,WMT,4.0000,46.7500
011259,01,19910719,WMT,4.0000,46.7500
011259,01,19910722,WMT,4.0000,46.3750
011259,01,19910723,WMT,4.0000,46.0000
011259,01,19910724,WMT,4.0000,45.3750
011259,01,19910725,WMT,4.0000,46.2500
011259,01,19910726,WMT,4.0000,46.2500
011259,01,19910729,WMT,4.0000,46.7500
011259,01,19910730,WMT,4.0000,47.2500
011259,01,19910731,WMT,4.0000,47.6250
011259,01,19910801,WMT,4.0000,47.3750
011259,01,19910802,WMT,4.0000,47.7500
011259,01,19910805,WMT,4.0000,47.3750
011259,01,19910806,WMT,4.0000,48.3750
011259,01,19910807,WMT,4.0000,48.1250
