gvkey,iid,datadate,tic,ajexdi,prccd
002285,01,19920207,BA,2.0000,49.6250
002285,01,19920210,BA,2.0000,48.0000
002285,01,19920211,BA,2.0000,47.0000
002285,01,19920212,BA,2.0000,46.6250
002285,01,19920213,BA,2.0000,46.6250
002285,01,19920214,BA,2.0000,46.1250
002285,01,19920218,BA,2.0000,46.3750
002285,01,19920219,BA,2.0000,46.1250
002285,01,19920220,BA,2.0000,46.2500
002285,01,19920221,BA,2.0000,46.8750
002285,01,19920224,BA,2.0000,47.0000
002285,01,19920225,BA,2.0000,46.2500
002285,01,19920226,BA,2.0000,45.8750
002285,01,19920227,BA,2.0000,45.6250
002285,01,19920228,BA,2.0000,46.0000
002285,01,19920302,BA,2.0000,46.3750
002285,01,19920303,BA,2.0000,46.8750
002285,01,19920304,BA,2.0000,47.2500
002285,01,19920305,BA,2.0000,46.6250
002285,01,19920306,BA,2.0000,46.1250
002285,01,19920309,BA,2.0000,44.8750
002285,01,19920310,BA,2.0000,45.2500
002285,01,19920311,BA,2.0000,44.8750
002285,01,19920312,BA,2.0000,44.7500
002285,01,19920313,BA,2.0000,44.7500
002285,01,19920316,BA,2.0000,45.0000
002285,01,19920317,BA,2.0000,45.2500
002285,01,19920318,BA,2.0000,45.7500
002285,01,19920319,BA,2.0000,45.2500
002285,01,19920320,BA,2.0000,44.6250
002285,01,19920323,BA,2.0000,43.8750
002285,01,19920324,BA,2.0000,43.5000
002285,01,19920325,BA,2.0000,43.6250
002285,01,19920326,BA,2.0000,44.0000
002285,01,19920327,BA,2.0000,43.7500
002285,01,19920330,BA,2.0000,43.7500
002285,01,19920331,BA,2.0000,43.8750
002285,01,19920401,BA,2.0000,45.2500
002285,01,19920402,BA,2.0000,45.2500
002285,01,19920403,BA,2.0000,45.1250
002285,01,19920406,BA,2.0000,44.7500
002285,01,19920407,BA,2.0000,43.7500
002285,01,19920408,BA,2.0000,43.2500
002285,01,19920409,BA,2.0000,43.0000
002285,01,19920410,BA,2.0000,44.8750
002285,01,19920413,BA,2.0000,45.7500
002285,01,19920414,BA,2.0000,46.3750
002285,01,19920415,BA,2.0000,47.1250
002285,01,19920416,BA,2.0000,47.2500
002285,01,19920420,BA,2.0000,46.7500
002285,01,19920421,BA,2.0000,46.3750
