gvkey,iid,datadate,tic,ajexdi,prccd
003144,01,20180302,KO,1.0000,43.7200
003144,01,20180305,KO,1.0000,43.8900
003144,01,20180306,KO,1.0000,43.9300
003144,01,20180307,KO,1.0000,43.8200
003144,01,20180308,KO,1.0000,44.4500
003144,01,20180309,KO,1.0000,44.8200
003144,01,20180312,KO,1.0000,44.5300
003144,01,20180313,KO,1.0000,44.5700
003144,01,20180314,KO,1.0000,43.7800
003144,01,20180315,KO,1.0000,43.6700
003144,01,20180316,KO,1.0000,43.4600
003144,01,20180319,KO,1.0000,43.2600
003144,01,20180320,KO,1.0000,43.1600
003144,01,20180321,KO,1.0000,43.0000
003144,01,20180322,KO,1.0000,42.7600
003144,01,20180323,KO,1.0000,42.3300
003144,01,20180326,KO,1.0000,42.6900
003144,01,20180327,KO,1.0000,42.8900
003144,01,20180328,KO,1.0000,43.3200
003144,01,20180329,KO,1.0000,43.4300
003144,01,20180402,KO,1.0000,42.6700
003144,01,20180403,KO,1.0000,43.3800
003144,01,20180404,KO,1.0000,44.2400
003144,01,20180405,KO,1.0000,44.4000
003144,01,20180406,KO,1.0000,43.9200
003144,01,20180409,KO,1.0000,43.8300
003144,01,20180410,KO,1.0000,43.9900
003144,01,20180411,KO,1.0000,43.9900
003144,01,20180412,KO,1.0000,44.0300
003144,01,20180413,KO,1.0000,44.5100
003144,01,20180416,KO,1.0000,44.6800
003144,01,20180417,KO,1.0000,44.8800
003144,01,20180418,KO,1.0000,44.5100
003144,01,20180419,KO,1.0000,44.3100
003144,01,20180420,KO,1.0000,43.7400
003144,01,20180423,KO,1.0000,43.9800
003144,01,20180424,KO,1.0000,43.0700
003144,01,20180425,KO,1.0000,42.4300
003144,01,20180426,KO,1.0000,42.7500
003144,01,20180427,KO,1.0000,43.3100
003144,01,20180430,KO,1.0000,43.2100
003144,01,20180501,KO,1.0000,42.5900
003144,01,20180502,KO,1.0000,42.0600
003144,01,20180503,KO,1.0000,41.8900
003144,01,20180504,KO,1.0000,42.3600
003144,01,20180507,KO,1.0000,42.1400
003144,01,20180508,KO,1.0000,41.8100
003144,01,20180509,KO,1.0000,41.7800
003144,01,20180510,KO,1.0000,42.1800
003144,01,20180511,KO,1.0000,42.1400
003144,01,20180514,KO,1.0000,42.0400
003144,01,20180515,KO,1.0000,41.7200
003144,01,20180516,KO,1.0000,41.5500
003144,01,20180517,KO,1.0000,42.3000
003144,01,20180518,KO,1.0000,42.1800
003144,01,20180521,KO,1.0000,42.4100
003144,01,20180522,KO,1.0000,42.2500
003144,01,20180523,KO,1.0000,42.4000
003144,01,20180524,KO,1.0000,42.3200
003144,01,20180525,KO,1.0000,42.4000
003144,01,20180529,KO,1.0000,42.6800
003144,01,20180530,KO,1.0000,43.1300
003144,01,20180531,KO,1.0000,43.0000
003144,01,20180601,KO,1.0000,43.1200
003144,01,20180604,KO,1.0000,43.4900
003144,01,20180605,KO,1.0000,43.1100
003144,01,20180606,KO,1.0000,43.4600
003144,01,20180607,KO,1.0000,43.4400
003144,01,20180608,KO,1.0000,43.9500
003144,01,20180611,KO,1.0000,44.1300
003144,01,20180612,KO,1.0000,44.4100
003144,01,20180613,KO,1.0000,44.1800
003144,01,20180614,KO,1.0000,43.5800
003144,01,20180615,KO,1.0000,44.1200
003144,01,20180618,KO,1.0000,43.5500
003144,01,20180619,KO,1.0000,43.6000
003144,01,20180620,KO,1.0000,43.2600
003144,01,20180621,KO,1.0000,43.0900
003144,01,20180622,KO,1.0000,43.2500
003144,01,20180625,KO,1.0000,43.5800
003144,01,20180626,KO,1.0000,43.3300
003144,01,20180627,KO,1.0000,43.0700
003144,01,20180628,KO,1.0000,43.4700
003144,01,20180629,KO,1.0000,43.8600
003144,01,20180702,KO,1.0000,43.7500
003144,01,20180703,KO,1.0000,43.9900
003144,01,20180705,KO,1.0000,44.6600
003144,01,20180706,KO,1.0000,44.6400
003144,01,20180709,KO,1.0000,44.4000
003144,01,20180710,KO,1.0000,44.9700
003144,01,20180711,KO,1.0000,44.7900
003144,01,20180712,KO,1.0000,44.6700
003144,01,20180713,KO,1.0000,44.7400
003144,01,20180716,KO,1.0000,44.7300
003144,01,20180717,KO,1.0000,45.2500
003144,01,20180718,KO,1.0000,45.1200
003144,01,20180719,KO,1.0000,45.1100
003144,01,20180720,KO,1.0000,45.2800
003144,01,20180723,KO,1.0000,44.9500
003144,01,20180724,KO,1.0000,45.2600
003144,01,20180725,KO,1.0000,46.0900
003144,01,20180726,KO,1.0000,46.2400
003144,01,20180727,KO,1.0000,46.2100
003144,01,20180730,KO,1.0000,46.2300
003144,01,20180731,KO,1.0000,46.6300
003144,01,20180801,KO,1.0000,46.3900
003144,01,20180802,KO,1.0000,46.1800
003144,01,20180803,KO,1.0000,46.6200
003144,01,20180806,KO,1.0000,46.6500
003144,01,20180807,KO,1.0000,46.5000
003144,01,20180808,KO,1.0000,46.1500
003144,01,20180809,KO,1.0000,46.3500
003144,01,20180810,KO,1.0000,46.0800
003144,01,20180813,KO,1.0000,45.8300
003144,01,20180814,KO,1.0000,45.8900
003144,01,20180815,KO,1.0000,46.0800
003144,01,20180816,KO,1.0000,46.2200
003144,01,20180817,KO,1.0000,46.6000
003144,01,20180820,KO,1.0000,46.7300
003144,01,20180821,KO,1.0000,46.2200
003144,01,20180822,KO,1.0000,45.9300
003144,01,20180823,KO,1.0000,45.7000
003144,01,20180824,KO,1.0000,45.6300
003144,01,20180827,KO,1.0000,45.6900
003144,01,20180828,KO,1.0000,45.3700
003144,01,20180829,KO,1.0000,45.3300
003144,01,20180830,KO,1.0000,44.9500
003144,01,20180831,KO,1.0000,44.5700
003144,01,20180904,KO,1.0000,44.7600
003144,01,20180905,KO,1.0000,45.3800
003144,01,20180906,KO,1.0000,45.7700
003144,01,20180907,KO,1.0000,45.7200
003144,01,20180910,KO,1.0000,46.0600
003144,01,20180911,KO,1.0000,46.0200
003144,01,20180912,KO,1.0000,46.2400
003144,01,20180913,KO,1.0000,45.8300
003144,01,20180914,KO,1.0000,45.9900
003144,01,20180917,KO,1.0000,46.3200
003144,01,20180918,KO,1.0000,45.9300
003144,01,20180919,KO,1.0000,45.9600
003144,01,20180920,KO,1.0000,46.6400
003144,01,20180921,KO,1.0000,46.5800
003144,01,20180924,KO,1.0000,46.0700
003144,01,20180925,KO,1.0000,45.6800
003144,01,20180926,KO,1.0000,45.8500
003144,01,20180927,KO,1.0000,46.0100
003144,01,20180928,KO,1.0000,46.1900
003144,01,20181001,KO,1.0000,46.2300
003144,01,20181002,KO,1.0000,46.5100
003144,01,20181003,KO,1.0000,45.8700
003144,01,20181004,KO,1.0000,45.8500
003144,01,20181005,KO,1.0000,45.8800
003144,01,20181008,KO,1.0000,46.4800
003144,01,20181009,KO,1.0000,46.3900
003144,01,20181010,KO,1.0000,45.6800
003144,01,20181011,KO,1.0000,44.6400
003144,01,20181012,KO,1.0000,44.6800
003144,01,20181015,KO,1.0000,44.9100
003144,01,20181016,KO,1.0000,45.4900
003144,01,20181017,KO,1.0000,45.8600
003144,01,20181018,KO,1.0000,45.6100
003144,01,20181019,KO,1.0000,46.3300
003144,01,20181022,KO,1.0000,45.9700
003144,01,20181023,KO,1.0000,46.3600
003144,01,20181024,KO,1.0000,46.7300
003144,01,20181025,KO,1.0000,46.5100
003144,01,20181026,KO,1.0000,45.9200
003144,01,20181029,KO,1.0000,46.4600
003144,01,20181030,KO,1.0000,47.6300
003144,01,20181031,KO,1.0000,47.8800
003144,01,20181101,KO,1.0000,47.7400
003144,01,20181102,KO,1.0000,48.0000
003144,01,20181105,KO,1.0000,48.6900
003144,01,20181106,KO,1.0000,49.1100
003144,01,20181107,KO,1.0000,49.3700
003144,01,20181108,KO,1.0000,49.3300
003144,01,20181109,KO,1.0000,49.6800
003144,01,20181112,KO,1.0000,49.8700
003144,01,20181113,KO,1.0000,49.8600
003144,01,20181114,KO,1.0000,49.7600
003144,01,20181115,KO,1.0000,49.7400
003144,01,20181116,KO,1.0000,50.1700
003144,01,20181119,KO,1.0000,50.5100
003144,01,20181120,KO,1.0000,49.3800
003144,01,20181121,KO,1.0000,48.7300
003144,01,20181123,KO,1.0000,49.0200
003144,01,20181126,KO,1.0000,48.8700
003144,01,20181127,KO,1.0000,49.3700
003144,01,20181128,KO,1.0000,49.7100
003144,01,20181129,KO,1.0000,48.9800
003144,01,20181130,KO,1.0000,50.4000
003144,01,20181203,KO,1.0000,49.6900
003144,01,20181204,KO,1.0000,49.5800
003144,01,20181206,KO,1.0000,49.3800
003144,01,20181207,KO,1.0000,49.0900
003144,01,20181210,KO,1.0000,49.2400
003144,01,20181211,KO,1.0000,49.5400
003144,01,20181212,KO,1.0000,49.2200
003144,01,20181213,KO,1.0000,49.4700
003144,01,20181214,KO,1.0000,49.3400
003144,01,20181217,KO,1.0000,48.3300
003144,01,20181218,KO,1.0000,48.3200
003144,01,20181219,KO,1.0000,47.9000
003144,01,20181220,KO,1.0000,47.5400
003144,01,20181221,KO,1.0000,47.5700
003144,01,20181224,KO,1.0000,45.9600
003144,01,20181226,KO,1.0000,46.9400
003144,01,20181227,KO,1.0000,47.5300
003144,01,20181228,KO,1.0000,47.2000
003144,01,20181231,KO,1.0000,47.3500
003144,01,20190102,KO,1.0000,46.9300
003144,01,20190103,KO,1.0000,46.6400
003144,01,20190104,KO,1.0000,47.5700
003144,01,20190107,KO,1.0000,46.9500
003144,01,20190108,KO,1.0000,47.4800
003144,01,20190109,KO,1.0000,46.5700
003144,01,20190110,KO,1.0000,47.0700
003144,01,20190111,KO,1.0000,47.3400
003144,01,20190114,KO,1.0000,47.1500
003144,01,20190115,KO,1.0000,47.5700
