gvkey,iid,datadate,tic,ajexdi,prccd
001161,01,19911210,AMD,2.0000,14.8750
001161,01,19911211,AMD,2.0000,15.1250
001161,01,19911212,AMD,2.0000,15.7500
001161,01,19911213,AMD,2.0000,15.7500
001161,01,19911216,AMD,2.0000,15.7500
001161,01,19911217,AMD,2.0000,15.5000
001161,01,19911218,AMD,2.0000,15.0000
001161,01,19911219,AMD,2.0000,16.7500
001161,01,19911220,AMD,2.0000,16.5000
001161,01,19911223,AMD,2.0000,17.3750
001161,01,19911224,AMD,2.0000,17.5000
001161,01,19911226,AMD,2.0000,17.0000
001161,01,19911227,AMD,2.0000,16.7500
001161,01,19911230,AMD,2.0000,17.0000
001161,01,19911231,AMD,2.0000,17.5000
001161,01,19920102,AMD,2.0000,17.8750
001161,01,19920103,AMD,2.0000,18.2500
001161,01,19920106,AMD,2.0000,19.2500
001161,01,19920107,AMD,2.0000,19.8750
001161,01,19920108,AMD,2.0000,19.0000
001161,01,19920109,AMD,2.0000,18.8750
001161,01,19920110,AMD,2.0000,19.1250
001161,01,19920113,AMD,2.0000,19.8750
001161,01,19920114,AMD,2.0000,20.1250
001161,01,19920115,AMD,2.0000,19.2500
001161,01,19920116,AMD,2.0000,17.7500
001161,01,19920117,AMD,2.0000,18.6250
001161,01,19920120,AMD,2.0000,19.3750
001161,01,19920121,AMD,2.0000,20.0000
001161,01,19920122,AMD,2.0000,21.0000
001161,01,19920123,AMD,2.0000,20.6250
001161,01,19920124,AMD,2.0000,20.6250
001161,01,19920127,AMD,2.0000,21.0000
001161,01,19920128,AMD,2.0000,20.7500
001161,01,19920129,AMD,2.0000,21.0000
001161,01,19920130,AMD,2.0000,19.2500
001161,01,19920131,AMD,2.0000,18.8750
001161,01,19920203,AMD,2.0000,19.5000
001161,01,19920204,AMD,2.0000,20.6250
001161,01,19920205,AMD,2.0000,21.2500
001161,01,19920206,AMD,2.0000,20.1250
001161,01,19920207,AMD,2.0000,20.2500
001161,01,19920210,AMD,2.0000,20.7500
001161,01,19920211,AMD,2.0000,20.6250
001161,01,19920212,AMD,2.0000,20.7500
001161,01,19920213,AMD,2.0000,20.0000
001161,01,19920214,AMD,2.0000,19.3750
001161,01,19920218,AMD,2.0000,19.5000
001161,01,19920219,AMD,2.0000,19.2500
001161,01,19920220,AMD,2.0000,19.8750
001161,01,19920221,AMD,2.0000,19.5000
001161,01,19920224,AMD,2.0000,19.1250
001161,01,19920225,AMD,2.0000,19.2500
001161,01,19920226,AMD,2.0000,18.2500
001161,01,19920227,AMD,2.0000,18.0000
001161,01,19920228,AMD,2.0000,18.3750
001161,01,19920302,AMD,2.0000,18.1250
001161,01,19920303,AMD,2.0000,17.8750
001161,01,19920304,AMD,2.0000,17.2500
001161,01,19920305,AMD,2.0000,16.5000
001161,01,19920306,AMD,2.0000,17.1250
001161,01,19920309,AMD,2.0000,18.0000
001161,01,19920310,AMD,2.0000,18.2500
001161,01,19920311,AMD,2.0000,17.8750
001161,01,19920312,AMD,2.0000,17.6250
001161,01,19920313,AMD,2.0000,17.8750
001161,01,19920316,AMD,2.0000,17.8750
001161,01,19920317,AMD,2.0000,18.0000
001161,01,19920318,AMD,2.0000,18.7500
001161,01,19920319,AMD,2.0000,18.5000
001161,01,19920320,AMD,2.0000,18.7500
001161,01,19920323,AMD,2.0000,18.7500
001161,01,19920324,AMD,2.0000,18.2500
001161,01,19920325,AMD,2.0000,19.2500
001161,01,19920326,AMD,2.0000,19.1250
001161,01,19920327,AMD,2.0000,17.5000
001161,01,19920330,AMD,2.0000,17.3750
001161,01,19920331,AMD,2.0000,17.7500
001161,01,19920401,AMD,2.0000,17.6250
001161,01,19920402,AMD,2.0000,17.7500
001161,01,19920403,AMD,2.0000,17.7500
001161,01,19920406,AMD,2.0000,18.8750
001161,01,19920407,AMD,2.0000,17.6250
001161,01,19920408,AMD,2.0000,17.6250
001161,01,19920409,AMD,2.0000,17.0000
001161,01,19920410,AMD,2.0000,16.6250
001161,01,19920413,AMD,2.0000,16.6250
001161,01,19920414,AMD,2.0000,17.3750
001161,01,19920415,AMD,2.0000,17.5000
001161,01,19920416,AMD,2.0000,16.8750
001161,01,19920420,AMD,2.0000,16.3750
001161,01,19920421,AMD,2.0000,16.3750
001161,01,19920422,AMD,2.0000,16.0000
001161,01,19920423,AMD,2.0000,15.0000
001161,01,19920424,AMD,2.0000,15.0000
001161,01,19920427,AMD,2.0000,15.2500
001161,01,19920428,AMD,2.0000,15.5000
001161,01,19920429,AMD,2.0000,16.7500
001161,01,19920430,AMD,2.0000,17.8750
001161,01,19920501,AMD,2.0000,16.8750
001161,01,19920504,AMD,2.0000,17.0000
001161,01,19920505,AMD,2.0000,18.0000
001161,01,19920506,AMD,2.0000,17.7500
001161,01,19920507,AMD,2.0000,18.0000
001161,01,19920508,AMD,2.0000,17.8750
001161,01,19920511,AMD,2.0000,18.1250
001161,01,19920512,AMD,2.0000,18.0000
001161,01,19920513,AMD,2.0000,17.5000
001161,01,19920514,AMD,2.0000,15.6250
001161,01,19920515,AMD,2.0000,15.5000
001161,01,19920518,AMD,2.0000,15.0000
001161,01,19920519,AMD,2.0000,16.0000
